timestamp,open,high,low,close,volume
2025-07-02 10:00:00,100.04967141530112,100.09114175452495,100.02164845079872,100.04967141530112,775.5532764767725
2025-07-02 10:01:00,100.04967141530112,100.12525373138962,99.97478774071905,100.03583811740049,798.7716646677972
2025-07-02 10:02:00,100.03583811740049,100.12801257946174,100.03583811740049,100.10063018314841,872.5714766587106
2025-07-02 10:03:00,100.10063018314841,100.33092592422425,100.10063018314841,100.2530864315626,779.0885866762142
2025-07-02 10:04:00,100.2530864315626,100.29503565009688,100.22855922960127,100.22961183304821,388.0446409275506
2025-07-02 10:05:00,100.22961183304821,100.22961183304821,100.16335762014175,100.20614437673743,109.75388633226852
2025-07-02 10:06:00,100.20614437673743,100.38065858343795,100.20614437673743,100.36439120412976,955.5464322438005
2025-07-02 10:07:00,100.36439120412976,100.53745226770076,100.36439120412976,100.44141432351009,503.6009697804878
2025-07-02 10:08:00,100.44141432351009,100.44475883730458,100.33331086876866,100.39425965219813,705.2666104693345
2025-07-02 10:09:00,100.39425965219813,100.48743639564316,100.39425965219813,100.4487295660908,810.6563285150985
2025-07-02 10:10:00,100.4487295660908,100.4487295660908,100.35713670020188,100.40217984758935,151.80288401497987
2025-07-02 10:11:00,100.40217984758935,100.4602918691422,100.26658336628284,100.35541956511102,898.9337644824698
2025-07-02 10:12:00,100.35541956511102,100.42113337161439,100.35541956511102,100.37970179039297,228.69251384755228
2025-07-02 10:13:00,100.37970179039297,100.37970179039297,100.11962584926277,100.18764728999278,191.0104085105112
2025-07-02 10:14:00,100.18764728999278,100.18764728999278,99.98948091236853,100.01483183058474,165.48670572777417
2025-07-02 10:15:00,100.01483183058474,100.01483183058474,99.91498572224239,99.95859473790728,173.2139025777098
2025-07-02 10:16:00,99.95859473790728,99.95859473790728,99.78708075853973,99.85735356241183,831.5196105317523
2025-07-02 10:17:00,99.85735356241183,99.9219078884325,99.8208035685329,99.88873346940883,175.15064502880188
2025-07-02 10:18:00,99.88873346940883,99.88873346940883,99.72441327100026,99.79803209454528,481.79980832227864
2025-07-02 10:19:00,99.79803209454528,99.79803209454528,99.65685960530944,99.65708696443218,521.7945777947136
2025-07-02 10:20:00,99.65708696443218,99.81925341557769,99.65708696443218,99.8031492512559,771.440391338881
2025-07-02 10:21:00,99.8031492512559,99.8051963458814,99.77618216378933,99.78061606544104,437.38352157133363
2025-07-02 10:22:00,99.78061606544104,99.82178789273713,99.76733570666225,99.78735407130661,301.23625466750735
2025-07-02 10:23:00,99.78735407130661,99.78735407130661,99.59618148667606,99.64518221958647,993.6683165073703
2025-07-02 10:24:00,99.64518221958647,99.64518221958647,99.55244471942169,99.59093710380397,972.3722820571891
2025-07-02 10:25:00,99.59093710380397,99.71531915862006,99.58175349656912,99.60198398845914,726.1738200861555
2025-07-02 10:26:00,99.60198398845914,99.60198398845914,99.44917205959327,99.4873427445899,625.8828807307902
2025-07-02 10:27:00,99.4873427445899,99.53024017702258,99.47613649591452,99.5247199421095,658.1193380213831
2025-07-02 10:28:00,99.5247199421095,99.5247199421095,99.43513226748823,99.46494154470894,517.328564445984
2025-07-02 10:29:00,99.46494154470894,99.48726703277556,99.34593219866548,99.43592824293678,169.96117326848636
2025-07-02 10:30:00,99.43592824293678,99.43592824293678,99.2828737197784,99.37609698741984,378.57485465769497
2025-07-02 10:31:00,99.37609698741984,99.58861089132104,99.37609698741984,99.56016916393129,246.35524541040218
2025-07-02 10:32:00,99.56016916393129,99.62454581161111,99.46765643622483,99.55882537795314,939.4556350186119
2025-07-02 10:33:00,99.55882537795314,99.55882537795314,99.43948697481532,99.45352092027687,829.4979977036496
2025-07-02 10:34:00,99.45352092027687,99.62058460973917,99.45352092027687,99.53532590790059,972.9229580331429
2025-07-02 10:35:00,99.53532590790059,99.53532590790059,99.39995437805956,99.41380883731813,521.8238438154733
2025-07-02 10:36:00,99.41380883731813,99.51384337935174,99.40477346315895,99.43457276282501,150.7379469858344
2025-07-02 10:37:00,99.43457276282501,99.43457276282501,99.22471132240054,99.23971380130095,999.7459059575175
2025-07-02 10:38:00,99.23971380130095,99.23971380130095,99.10557692382159,99.10790499793339,792.0886736624594
2025-07-02 10:39:00,99.10790499793339,99.14293011818896,99.04815701414459,99.12741550259568,216.24347363634547
2025-07-02 10:40:00,99.12741550259568,99.20658448659707,99.12741550259568,99.20061778610567,305.77852495311646
2025-07-02 10:41:00,99.20061778610567,99.27022512872593,99.14115204637305,99.21761762546865,422.3464462295565
2025-07-02 10:42:00,99.21761762546865,99.22262707415055,99.16901604711381,99.20614327840761,568.276930813414
