timestamp,open,high,low,close,volume
2025-07-02 10:00:00,2501.241785382528,2502.278543863124,2500.5412112699682,2501.241785382528,775.5532764767725
2025-07-02 10:01:00,2501.241785382528,2503.1313432847405,2499.3696935179764,2500.8959529350122,798.7716646677972
2025-07-02 10:02:00,2500.8959529350122,2503.200314486544,2500.8959529350122,2502.5157545787106,872.5714766587106
2025-07-02 10:03:00,2502.5157545787106,2508.2731481056067,2502.5157545787106,2506.327160789065,779.0885866762142
2025-07-02 10:04:00,2506.327160789065,2507.375891252422,2505.713980740032,2505.7402958262055,388.0446409275506
2025-07-02 10:05:00,2505.7402958262055,2505.7402958262055,2504.083940503544,2505.1536094184357,109.75388633226852
2025-07-02 10:06:00,2505.1536094184357,2509.516464585949,2505.1536094184357,2509.1097801032442,955.5464322438005
2025-07-02 10:07:00,2509.1097801032442,2513.4363066925193,2509.1097801032442,2511.0353580877527,503.6009697804878
2025-07-02 10:08:00,2511.0353580877527,2511.118970932615,2508.332771719217,2509.8564913049536,705.2666104693345
2025-07-02 10:09:00,2509.8564913049536,2512.1859098910795,2509.8564913049536,2511.2182391522706,810.6563285150985
2025-07-02 10:10:00,2511.2182391522706,2511.2182391522706,2508.928417505047,2510.054496189734,151.80288401497987
2025-07-02 10:11:00,2510.054496189734,2511.507296728555,2506.664584157071,2508.8854891277756,898.9337644824698
2025-07-02 10:12:00,2508.8854891277756,2510.52833429036,2508.8854891277756,2509.4925447598243,228.69251384755228
2025-07-02 10:13:00,2509.4925447598243,2509.4925447598243,2502.9906462315694,2504.6911822498196,191.0104085105112
2025-07-02 10:14:00,2504.6911822498196,2504.6911822498196,2499.737022809214,2500.370795764619,165.48670572777417
2025-07-02 10:15:00,2500.370795764619,2500.370795764619,2497.8746430560595,2498.964868447682,173.2139025777098
2025-07-02 10:16:00,2498.964868447682,2498.964868447682,2494.677018963493,2496.4338390602957,831.5196105317523
2025-07-02 10:17:00,2496.4338390602957,2498.047697210812,2495.5200892133225,2497.218336735221,175.15064502880188
2025-07-02 10:18:00,2497.218336735221,2497.218336735221,2493.1103317750067,2494.950802363632,481.79980832227864
2025-07-02 10:19:00,2494.950802363632,2494.950802363632,2491.421490132736,2491.4271741108046,521.7945777947136
2025-07-02 10:20:00,2491.4271741108046,2495.4813353894424,2491.4271741108046,2495.0787312813977,771.440391338881
2025-07-02 10:21:00,2495.0787312813977,2495.1299086470353,2494.4045540947336,2494.515401636026,437.38352157133363
2025-07-02 10:22:00,2494.515401636026,2495.5446973184285,2494.1833926665563,2494.6838517826654,301.23625466750735
2025-07-02 10:23:00,2494.6838517826654,2494.6838517826654,2489.904537166902,2491.1295554896624,993.6683165073703
2025-07-02 10:24:00,2491.1295554896624,2491.1295554896624,2488.8111179855428,2489.7734275950997,972.3722820571891
2025-07-02 10:25:00,2489.7734275950997,2492.882978965502,2489.5438374142286,2490.049599711479,726.1738200861555
2025-07-02 10:26:00,2490.049599711479,2490.049599711479,2486.229301489832,2487.183568614748,625.8828807307902
2025-07-02 10:27:00,2487.183568614748,2488.256004425565,2486.9034123978636,2488.1179985527383,658.1193380213831
2025-07-02 10:28:00,2488.1179985527383,2488.1179985527383,2485.8783066872065,2486.623538617724,517.328564445984
2025-07-02 10:29:00,2486.623538617724,2487.1816758193895,2483.6483049666376,2485.89820607342,169.96117326848636
2025-07-02 10:30:00,2485.89820607342,2485.89820607342,2482.0718429944604,2484.4024246854965,378.57485465769497
2025-07-02 10:31:00,2484.4024246854965,2489.7152722830265,2484.4024246854965,2489.0042290982824,246.35524541040218
2025-07-02 10:32:00,2489.0042290982824,2490.613645290278,2486.691410905621,2488.9706344488286,939.4556350186119
2025-07-02 10:33:00,2488.9706344488286,2488.9706344488286,2485.9871743703834,2486.338023006922,829.4979977036496
2025-07-02 10:34:00,2486.338023006922,2490.514615243479,2486.338023006922,2488.3831476975147,972.9229580331429
2025-07-02 10:35:00,2488.3831476975147,2488.3831476975147,2484.9988594514894,2485.3452209329535,521.8238438154733
2025-07-02 10:36:00,2485.3452209329535,2487.846084483794,2485.119336578974,2485.8643190706257,150.7379469858344
2025-07-02 10:37:00,2485.8643190706257,2485.8643190706257,2480.6177830600136,2480.992845032524,999.7459059575175
2025-07-02 10:38:00,2480.992845032524,2480.992845032524,2477.6394230955407,2477.6976249483355,792.0886736624594
2025-07-02 10:39:00,2477.6976249483355,2478.573252954725,2476.203925353616,2478.185387564893,216.24347363634547
2025-07-02 10:40:00,2478.185387564893,2480.1646121649273,2478.185387564893,2480.0154446526426,305.77852495311646
2025-07-02 10:41:00,2480.0154446526426,2481.755628218149,2478.528801159327,2480.440440636717,422.3464462295565
2025-07-02 10:42:00,2480.440440636717,2480.565676853765,2479.2254011778464,2480.1535819601913,568.276930813414
2025-07-02 10:43:00,2480.1535819601913,2480.1535819601913,2477.4836927168517,2479.406798551034,866.9633502866861
2025-07-02 10:44:00,2479.406798551034,2479.406798551034,2473.56805648172,2475.74094107631,888.9882423925105
2025-07-02 10:45:00,2475.74094107631,2475.74094107631,2473.6259290229195,2473.9587932983904,125.90440868200507
